TU,Region,1900 -> 1901,1901 -> 1902,1902 -> 1903,1903 -> 1904,1904 -> 1905,1905 -> 1906,1906 -> 1907,1907 -> 1908,1908 -> 1909,1909 -> 1910,1910 -> 1911,1911 -> 1912,1912 -> 1913,1913 -> 1914,1914 -> 1915,1915 -> 1916,1916 -> 1917,1917 -> 1918,1918 -> 1919,1919 -> 1920,1920 -> 1921,1921 -> 1922,1922 -> 1923,1923 -> 1924,1924 -> 1925,1925 -> 1926,1926 -> 1927,1927 -> 1928,1928 -> 1929,1929 -> 1930,1930 -> 1931,1931 -> 1932,1932 -> 1933,1933 -> 1934,1934 -> 1935,1935 -> 1936,1936 -> 1937,1937 -> 1938,1938 -> 1939,1939 -> 1940,1940 -> 1941,1941 -> 1942,1942 -> 1943,1943 -> 1944,1944 -> 1945,1945 -> 1946,1946 -> 1947,1947 -> 1948,1948 -> 1949,1949 -> 1950,1950 -> 1951,1951 -> 1952,1952 -> 1953,1953 -> 1954,1954 -> 1955,1955 -> 1956,1956 -> 1957,1957 -> 1958,1958 -> 1959,1959 -> 1960,1960 -> 1961,1961 -> 1962,1962 -> 1963,1963 -> 1964,1964 -> 1965,1965 -> 1966,1966 -> 1967,1967 -> 1968,1968 -> 1969,1969 -> 1970,1970 -> 1971,1971 -> 1972,1972 -> 1973,1973 -> 1974,1974 -> 1975,1975 -> 1976,1976 -> 1977,1977 -> 1978,1978 -> 1979,1979 -> 1980,1980 -> 1981,1981 -> 1982,1982 -> 1983,1983 -> 1984,1984 -> 1985,1985 -> 1986,1986 -> 1987,1987 -> 1988,1988 -> 1989,1989 -> 1990,1990 -> 1991,1991 -> 1992,1992 -> 1993,1993 -> 1994,1994 -> 1995,1995 -> 1996,1996 -> 1997,1997 -> 1998,1998 -> 1999,1999 -> 2000,2000 -> 2001,2001 -> 2002,2002 -> 2003,2003 -> 2004,2004 -> 2005,2005 -> 2006,2006 -> 2007,2007 -> 2008,2008 -> 2009,2009 -> 2010,2010 -> 2011,2011 -> 2012,2012 -> 2013,2013 -> 2014,2014 -> 2015,2015 -> 2016,2016 -> 2017,2017 -> 2018,2018 -> 2019,2019 -> 2020,2020 -> 2021,2021 -> 2022,2022 -> 2023,2023 -> 2024,2024 -> 2025,2025 -> 2026,2026 -> 2027,2027 -> 2028,2028 -> 2029,2029 -> 2030,2030 -> 2031,2031 -> 2032,2032 -> 2033,2033 -> 2034,2034 -> 2035,2035 -> 2036,2036 -> 2037,2037 -> 2038,2038 -> 2039,2039 -> 2040,2040 -> 2041,2041 -> 2042,2042 -> 2043,2043 -> 2044,2044 -> 2045,2045 -> 2046,2046 -> 2047,2047 -> 2048,2048 -> 2049,2049 -> 2050,2050 -> 2051,2051 -> 2052,2052 -> 2053,2053 -> 2054,2054 -> 2055,2055 -> 2056,2056 -> 2057,2057 -> 2058,2058 -> 2059,2059 -> 2060,2060 -> 2061,2061 -> 2062,2062 -> 2063,2063 -> 2064,2064 -> 2065,2065 -> 2066,2066 -> 2067,2067 -> 2068,2068 -> 2069,2069 -> 2070,2070 -> 2071,2071 -> 2072,2072 -> 2073,2073 -> 2074,2074 -> 2075,2075 -> 2076,2076 -> 2077,2077 -> 2078,2078 -> 2079,2079 -> 2080,2080 -> 2081,2081 -> 2082,2082 -> 2083,2083 -> 2084,2084 -> 2085,2085 -> 2086,2086 -> 2087,2087 -> 2088,2088 -> 2089,2089 -> 2090,2090 -> 2091,2091 -> 2092,2092 -> 2093,2093 -> 2094,2094 -> 2095,2095 -> 2096,2096 -> 2097,2097 -> 2098,2098 -> 2099,2099 -> 2100
PLDVPlugInHybrid,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.04999999999998,150.65625,153.31875,156.0375,158.8125,-6.8999999999999995,-7.05,-7.199999999999999,-7.35,-7.5375,18.61875,31.53125,32.09375,32.59375,33.1875,3388.34375,3452.59375,3518.03125,3584.75,3652.65625,13083.4375,13334.15625,13589.40625,13849.1875,14113.59375,40381.625,41142.0,36709.875,21816.5,-13206.5,3024.35,942.3749999999999,840.6999999999999,36981.875,36981.875,305625.425,305625.425,305625.425,305625.6,305625.425,524649.65,524649.65,524649.65,524649.65,524649.65,566119.225,566119.0499999999,566119.0499999999,566119.225,566119.0499999999,685589.1,685588.9249999999,685589.1,685589.1,685589.1,915947.0249999999,915947.0249999999,915947.2,915947.0249999999,915947.0249999999,-2291293.55,-2291293.7249999996,-2291293.7249999996,-2291293.7249999996,-2291293.55,192976.34999999998,192976.525,192976.34999999998,192976.525,192976.34999999998,218779.925,218779.75,218779.75,218779.925,218779.75,261136.925,261136.925,261136.925,261136.925,261136.925,272731.375,272731.55,272731.55,272731.55,272731.55,65020.899999999994,65020.725,65020.899999999994,65020.725,65020.899999999994,24828.649999999998,24828.824999999997,24828.824999999997,24828.649999999998,24828.824999999997,16038.574999999999,16038.574999999999,16038.4,16038.574999999999,16038.574999999999,1084.475,1084.475,1084.475,1084.6499999999999,1084.475,-12479.599999999999,-12479.425,-12479.599999999999,-12479.425,-12479.599999999999,-23767.625,-23767.625,-23767.625,-23767.625,-23767.625
PLDVHydrogen,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.5249999999999,1904.35,1904.5249999999999,1904.5249999999999,1904.35,6700.224999999999,6700.224999999999,6700.224999999999,6700.224999999999,6700.224999999999,22931.824999999997,22931.824999999997,22931.824999999997,22931.824999999997,22931.824999999997,42123.549999999996,42123.375,42123.549999999996,42123.375,42123.549999999996,72500.4,72500.4,72500.575,72500.4,72500.4,112765.79999999999,112765.97499999999,112765.79999999999,112765.79999999999,112765.79999999999,151617.375,151617.375,151617.375,151617.19999999998,151617.375,186465.82499999998,186465.65,186465.65,186465.82499999998,186465.65,255092.07499999998,255091.9,255091.9,255091.9,255091.9,317160.725,317160.725,317160.725,317160.725,317160.55,367048.85,367048.675,367048.85,367048.675,367048.85,206715.775,206715.94999999998,206715.94999999998,206715.775,206715.94999999998,179620.34999999998,179620.34999999998,179620.34999999998,179620.34999999998,179620.34999999998,185025.925,185025.925,185025.925,185025.925,185025.925,187945.8,187945.625,187945.8,187945.8,187945.8,206416.875,206416.875,206416.875,206416.875,206416.875,231992.24999999997,231992.425,231992.425,231992.24999999997,231992.425
LCVFossil,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256322.3625,260290.65,264337.9875,268463.7,272667.1875,148686.24375,150993.5625,153334.81875,155709.91874999998,158118.95625,212696.98124999998,360048.40625,365685.59375,371406.53125,2010760.59375,130601.46875,174918.34375,279235.4375,627620.09375,340925.9375,274899.75,337781.125,411643.65625,-367292.96875,-387782.34375,551599.125,1122705.5,1669595.5,1914955.75,970870.5,206302.775,248466.22499999998,288418.19999999995,326392.675,362594.75,2426066.4749999996,2466403.0999999996,2507379.875,2549005.7249999996,2591290.4499999997,1911300.4749999999,2178210.125,2218712.4749999996,2259921.3,2301847.9749999996,2729768.4749999996,2783918.7249999996,2839048.4499999997,2895174.625,2952314.5749999997,2664692.4499999997,2714261.9,2764696.025,2816009.175,2868215.6999999997,2218293.6999999997,2252714.0999999996,2287663.175,2323148.8,2359179.375,1627365.95,1643068.7,1658892.5499999998,1674838.375,1690906.0,569668.9249999999,554240.9249999999,538270.95,521747.975,504658.69999999995,-868412.825,-924495.4249999999,-981973.9999999999,-1040876.5499999999,-1101231.5999999999,-3001937.2249999996,-3116600.375,-3233878.7249999996,-3353823.375,-3476485.25,-5265710.8,-5440395.975,-5618930.625,-5801388.425,-5987843.925,-6418652.274999999,-6620037.899999999,-6825793.625,-7036002.574999999,-7250748.399999999,-4636826.949999999,-4781840.524999999,-4929997.975,-5081358.975,-5235984.074999999,-2827025.425,-2916732.875,-3008393.15,-3102043.525,-3197721.625,-1464527.0499999998,-1513282.4,-1563113.125,-1614039.7,-1666083.4749999999,-985039.475,-1018891.6499999999,-1053496.8499999999,-1088869.075,-1125023.5499999998,-1451618.1749999998,-1497464.325,-1544307.45,-1592165.9249999998,-1641059.525
LCVElec,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37794.049999999996,38361.924999999996,38935.75,39516.399999999994,40103.35,269005.45,273034.825,277109.69999999995,281230.25,285397.35,649280.45,658943.7749999999,668715.25,678596.45,688588.6,1050874.65,1066381.2249999999,1082061.4,1097916.925,1113949.375,1456431.5499999998,1477724.15,1499254.575,1521025.275,1543038.1749999998,2644516.3499999996,2683231.425,2722378.925,2761963.05,2801988.175,4712399.475,4781406.524999999,4851184.274999999,4921740.425,4993082.675,6604329.55,6700385.3,6797511.175,6895718.199999999,6995016.875,9147915.875,9280259.45,9414074.6,9549376.375,9686179.475,11955229.299999999,12127083.325,12300844.85,12476532.075,12654164.25,15114233.575,15330066.85,15548289.749999998,15768925.725,15991998.749999998,15608522.999999998,15827395.325,16048674.95,16272385.325,16498550.774999999,11510937.725,11663737.575,11818183.125,11974290.649999999,12132076.424999999,8167522.124999999,8266770.05,8367048.374999999,8468366.375,8570734.375,5755381.8,5816039.425,5877283.475,5939119.55,6001552.899999999,4436948.425,4476145.449999999,4515680.925,4555558.0,4595779.125,4312179.024999999,4348228.675,4384576.175,4421224.85,4458176.274999999
LCVPlugInHybrid,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9049.775,9185.574999999999,9323.125,9462.074999999999,9602.775,64412.774999999994,65377.725,66353.34999999999,67340.0,68337.84999999999,155468.94999999998,157782.8,160122.55,162488.55,164881.32499999998,251629.87499999997,255342.84999999998,259097.47499999998,262894.1,266733.075,348739.64999999997,353838.1,358993.6,364206.5,369477.5,633224.375,642494.475,651868.35,661346.7,670930.575,1128374.7999999998,1144898.4749999999,1161606.775,1178501.0999999999,1195583.9,1581393.7999999998,1604394.2249999999,1627650.8499999999,1651166.2999999998,1674943.2,2190450.675,2222140.025,2254181.8249999997,2286579.5749999997,2319336.775,2862656.3,2903806.5,2945413.275,2987481.3499999996,3030014.925,3619073.8499999996,3670754.675,3723007.7499999995,3775838.4999999995,3829252.8749999995,3737430.3749999995,3789839.025,3842823.9499999997,3896390.925,3950545.9,2756271.6999999997,2792859.125,2829841.0,2867220.4749999996,2905002.0999999996,1955697.275,1979462.0999999999,2003473.325,2027733.9249999998,2052245.65,1378114.8499999999,1392639.325,1407304.15,1422110.5499999998,1437060.0999999999,1062418.7,1071804.3,1081271.0999999999,1090819.45,1100450.4,1032542.8749999999,1041174.7499999999,1049878.375,1058653.575,1067501.575
LCVHydrogen,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3564.75,3618.1249999999995,3672.5499999999997,3727.1499999999996,3782.45,19280.625,19569.024999999998,19860.925,20156.149999999998,20454.35,76361.775,77502.075,78655.325,79821.34999999999,81000.5,136160.5,138176.675,140215.775,142277.625,144362.22499999998,232872.84999999998,236302.15,239770.12499999997,243276.59999999998,246822.09999999998,393987.125,399768.94999999995,405615.175,411526.675,417504.32499999995,566641.95,574902.475,583255.225,591700.8999999999,600240.725,853599.6,866005.875,878550.225,891234.3999999999,904059.2749999999,1264044.775,1282368.325,1300895.4,1319628.7999999998,1338570.0999999999,1618050.525,1641324.125,1664856.025,1688649.025,1712705.2249999999,1894597.5999999999,1921555.4749999999,1948811.3749999998,1976368.275,2004229.325,2187497.55,2218305.0749999997,2249452.0999999996,2280941.5999999996,2312777.5999999996,2428310.675,2462100.7249999996,2496261.5999999996,2530796.4499999997,2565709.4749999996,2456215.4749999996,2489720.625,2523590.65,2557828.875,2592438.9749999996,2523547.425,2557352.3499999996,2591522.5,2626061.7249999996,2660973.525,2775973.1999999997,2812838.6999999997,2850101.0999999996,2887764.5999999996,2925833.05,3112659.55,3153778.25,3195338.65,3237345.8249999997,3279803.4499999997
BusFossil,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929.2374999999997,2956.8375,2984.7,3012.975,3041.5499999999997,3167.8875,3197.775,3228.075,3258.5625,3289.4249999999997,4404.8625,7408.5,7476.1875,7544.8125,22447.8125,16696.75,3243.75,11392.6875,2484.0,1754.0,3021.3125,2364.1875,4186.5625,5180.875,3864.1875,38285.5,62556.75,54877.0,63078.75,44977.5,45036.6,45427.549999999996,45820.95,46217.85,46616.85,15492.749999999998,15585.15,15677.9,15771.349999999999,15864.8,-53165.7,-53756.5,-54351.5,-54951.75,-55556.2,-15081.499999999998,-15287.65,-15495.55,-15705.199999999999,-15916.949999999999,-31858.05,-32229.399999999998,-32602.85,-32979.45,-33358.85,-51122.75,-51680.649999999994,-52242.75,-52809.049999999996,-53380.25,-48576.5,-49102.899999999994,-49633.149999999994,-50167.6,-50705.899999999994,-37989.7,-38404.45,-38823.049999999996,-39244.45,-39669.35,-49105.35,-49625.799999999996,-50150.45,-50679.299999999996,-51211.299999999996,-70682.5,-71410.84999999999,-72144.45,-72884.34999999999,-73629.15,-63943.24999999999,-64595.99999999999,-65253.99999999999,-65916.2,-66583.65,-18145.399999999998,-18335.8,-18527.6,-18720.8,-18915.75,-11217.15,-11336.5,-11456.55,-11578.349999999999,-11700.15,-8141.7,-8228.85,-8317.4,-8406.3,-8495.55,-4588.15,-4639.25,-4690.7,-4742.849999999999,-4795.349999999999,-3134.95,-3171.0,-3207.3999999999996,-3244.1499999999996,-3281.6,-1978.8999999999999,-2003.3999999999999,-2028.2499999999998,-2052.75,-2077.95
BusElec,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0625,5.1375,5.2124999999999995,5.25,5.325,-0.3,-0.3,-0.3,-0.33749999999999997,-0.3,0.5625,0.9375,0.9375,1.0,1.9375,119.375,121.375,123.8125,125.6875,123.9375,447.875,451.875,456.625,457.9375,437.1875,1285.75,1509.75,1585.0,1374.0,1381.0,1973.3,2004.1,2035.6,2066.75,2098.95,15424.499999999998,15676.499999999998,15931.999999999998,16190.65,16452.1,28010.149999999998,28464.8,28925.05,29390.899999999998,29862.699999999997,32568.199999999997,33088.299999999996,33614.7,34147.75,34687.45,41921.25,42584.5,43255.799999999996,43935.5,44623.25,58756.24999999999,59682.7,60620.7,61570.24999999999,62530.99999999999,105383.95,107060.09999999999,108756.9,110474.34999999999,112213.15,80223.15,81446.75,82685.4,83938.4,85207.15,95950.4,97406.04999999999,98878.84999999999,100369.5,101878.0,119585.54999999999,121397.84999999999,123231.84999999999,125087.9,126966.7,133482.65,135482.9,137506.94999999998,139555.15,141627.84999999998,57573.6,58272.549999999996,58978.85,59693.549999999996,60415.24999999999,43774.85,44225.299999999996,44680.649999999994,45140.549999999996,45604.649999999994,42115.149999999994,42523.25,42935.2,43351.0,43771.0,37177.7,37489.2,37803.85,38120.95,38440.85,32131.05,32346.3,32563.3,32781.7,33001.5,27471.149999999998,27598.55,27725.949999999997,27854.05,27982.149999999998
BusHydrogen,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.04999999999995,299.59999999999997,304.84999999999997,309.75,314.65,1093.75,1111.9499999999998,1129.8,1148.35,1166.8999999999999,3915.1,3979.1499999999996,4044.2499999999995,4110.05,4176.2,7606.549999999999,7729.749999999999,7855.4,7982.099999999999,8110.549999999999,13786.15,14009.099999999999,14234.849999999999,14463.749999999998,14695.449999999999,22588.649999999998,22952.649999999998,23320.85,23693.6,24070.899999999998,32153.1,32667.249999999996,33187.35,33713.75,34246.799999999996,41983.2,42648.2,43321.6,44002.35,44692.549999999996,60158.35,61109.299999999996,62071.1,63045.149999999994,64030.74999999999,78946.7,80186.4,81441.5,82711.65,83997.2,96955.25,98465.15,99992.9,101539.54999999999,103105.09999999999,65653.7,66612.34999999999,67582.2,68563.59999999999,69556.2,63687.399999999994,64590.399999999994,65503.549999999996,66428.25,67363.09999999999,69738.2,70718.9,71711.15,72714.59999999999,73730.29999999999,75561.84999999999,76614.29999999999,77679.34999999999,78756.29999999999,79846.2,86250.15,87452.75,88669.7,89900.65,91145.59999999999,100054.84999999999,101455.54999999999,102872.7,104305.95,105756.7
TruckFossil,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12584.859375,12733.875,12885.84375,13040.765625,13198.59375,6960.796875,7047.515625,7135.453125,7224.421875,7314.46875,9980.671875,16841.40625,17051.09375,17263.4375,-3304.0625,24544.140625,24589.6875,26361.5625,-9865.0,21345.9375,13311.875,6472.734375,62288.90625,98412.03125,5329.921875,27980.625,221792.5,30690.625,121978.75,136842.5,115076.49999999999,116428.37499999999,117792.49999999999,119171.06249999999,120562.31249999999,139507.375,141170.3125,142848.5625,144543.875,146255.8125,92408.75,93383.0625,94365.25,95357.5,96358.9375,122370.93749999999,123738.12499999999,125118.43749999999,126511.87499999999,127918.43749999999,110846.3125,112023.625,113211.4375,114410.1875,115620.31249999999,82719.0,83477.625,84242.8125,85015.4375,85794.1875,54195.3125,54538.3125,54882.625,55230.0,55578.6875,3927.4374999999995,3558.625,3184.5625,2805.25,2419.8125,-56452.375,-57660.74999999999,-58882.68749999999,-60119.06249999999,-61369.87499999999,-142084.6875,-144467.75,-146877.0625,-149313.0625,-151776.1875,-221655.875,-225108.625,-228599.0,-232126.56249999997,-235692.18749999997,-253276.62499999997,-257113.49999999997,-260991.49999999997,-264911.0625,-268871.75,-173545.3125,-176211.875,-178907.3125,-181631.1875,-184384.8125,-98018.375,-99592.5,-101184.5625,-102793.6875,-104419.875,-44982.875,-45796.1875,-46618.6875,-47450.8125,-48292.5625,-27893.25,-28458.9375,-29030.312499999996,-29608.249999999996,-30193.187499999996,-43485.3125,-44259.6875,-45043.25,-45835.125,-46635.75
TruckElec,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354.625,2387.4375,2420.25,2453.9375,2487.625,16705.9375,16937.375,17171.4375,17407.6875,17646.125,40170.375,40723.375,41282.5,41847.3125,42417.375,64752.18749999999,65636.375,66530.625,67433.1875,68345.375,89368.125,90578.25,91801.0625,93036.5625,94284.75,161846.5625,164041.5,166258.75,168499.1875,170762.8125,287604.625,291506.25,295447.25,299429.8125,303453.0625,401541.4375,406953.3125,412422.0625,417945.9375,423527.5625,554200.5,561633.1875,569142.4375,576729.5625,584394.5625,721572.6875,731193.3125,740912.375,750730.75,760650.625,908814.375,920856.5624999999,933022.1249999999,945311.9374999999,957727.3124999999,933481.9374999999,945641.3749999999,957925.0624999999,970332.9999999999,982867.8124999999,681318.3125,689744.5625,698255.25,706850.8125,715532.5625,476577.93749999994,481992.87499999994,487459.87499999994,492979.81249999994,498552.24999999994,329346.0625,332598.0,335880.5625,339191.5625,342532.75,248682.87499999997,250733.87499999997,252801.93749999997,254886.62499999997,256987.93749999997,239796.81249999997,241664.06249999997,243545.74999999997,245440.99999999997,247351.56249999997
TruckHydrogen,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.8125,707.875,717.5,727.5625,737.1875,3762.9374999999995,3814.5624999999995,3867.4999999999995,3920.4374999999995,3974.2499999999995,14855.749999999998,15060.937499999998,15268.312499999998,15477.874999999998,15689.187499999998,26381.6875,26743.5,27109.25,27477.625,27851.25,44957.0625,45570.0,46189.5,46815.125,47447.75,75808.25,76838.5625,77879.375,78931.5625,79993.8125,108618.125,110085.5,111567.75,113065.3125,114578.625,163093.0,165289.6875,167509.5625,169751.75,172017.125,240744.43749999997,243979.74999999997,247247.87499999997,250549.68749999997,253885.62499999997,306957.4375,311052.0,315189.0,319368.4375,323590.75,357854.875,362580.3125,367354.75,372177.3125,377049.3125,411417.125,416797.9375,422234.3125,427724.9375,433272.4375,454655.25,460534.81249999994,466473.87499999994,472473.74999999994,478534.43749999994,457322.25,463126.12499999994,468989.49999999994,474911.06249999994,480892.56249999994,467378.62499999994,473209.62499999994,479098.81249999994,485047.06249999994,491054.81249999994,512086.74999999994,518422.62499999994,524821.9375,531285.5625,537813.5,572176.9375,579221.5625,586335.75,593520.8125,600777.625
